"MeterId";"MeterRates";"MeterCategory";"Unit";"MeterName";"MeterSubCategory";"MeterRegion"
"210ec96a-1b9b-43eb-b251-eafc3e4e757e";"2.412681";"Virtual Machines";"1 Hour";"H16mr";"H Series Windows";"EU North"
"2962ce28-78d8-45bf-85ba-232032efd04a";"0.423134";"Application Gateway";"1 Hour";"Large Gateway";"WAF";"EU West"
"055313c3-6b3e-450e-8399-52bdef767120";"0.870285";"Virtual Machines";"1 Hour";"H8";"H Series";"EU West"
"5b3a11bf-fe9d-48ba-80d6-2e717833bfe6";"1.172187";"SQL Data Warehouse";"1/Hour";"100 DWUs";"Compute Optimized Gen2";"EU North"
"88a1287f-16c1-5cb7-8b95-e65eb2a467a5";"2.752531";"Virtual Machines";"1 Hour";"D48ds v4";"Ddsv4 Series";"EU West"
"cad15cca-2fb7-4570-ad0e-2327bf025b3a";"0.120507";"Azure Database for MariaDB";"1 Hour";"vCore";"Memory Optimized - Compute Gen5";"EU West"
"ab42970f-0e3a-5d72-a49a-d178375d4d79";"0.951242";"Virtual Machines";"1 Hour";"E16 v4";"Ev4 Series";"EU North"
"d554f771-74f7-4725-aa89-e0905d55d41d";"0.161913";"Virtual Machines";"1 Hour";"D16 v3/D16s v3 Low Priority";"Dv3/DSv3 Series Windows";"EU West"
"49f29247-bbdd-4908-98f8-8d4d26e40d34";"0.021925";"Storage";"10K";"Cool GRS Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"89766374-56b8-4cbd-9b58-4cf9d6081f57";"0.003373";"Storage";"10K";"Archive Other Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"703b5567-9fcf-4453-a905-462f7a5ccc5e";"0.216728";"Virtual Machines";"1 Hour";"DC2s";"DCS Series";"EU West"
"c9ad8fb7-0e91-52be-88ad-e6c92687da90";"0.144204";"Virtual Machines";"1 Hour";"D16 v4 Low Priority";"Dv4 Series";"EU North"
"19d7d73a-9b66-47d8-9b95-34198c7887a4";"0.128181";"Cloud Services";"1 Hour";"D13 v2 Low Priority";"Dv2 Series";"EU West"
"8d092b0c-874d-4b3b-88ba-992f9fa8a2dd";"0.000119";"Container Instances";"100 GB Seconds";"Memory Duration";"GPU";"EU North"
"45dab941-b8c0-53b5-81a8-2fab9c11a017";"0.512726";"Virtual Machines";"1 Hour";"E8-4as_v4";"Eav4/Easv4 Series";"EU West"
"95a7f4da-7ed7-535e-9474-00e866f5dc3e";"0.512726";"Virtual Machines";"1 Hour";"E8-2s v4";"Esv4 Series Windows";"EU West"
"a1e945fe-5c0e-4247-a7fc-b567ba5e8f26";"1.574441";"Virtual Machines";"1 Hour";"M64s Low Priority";"MS Series Windows";"EU West"
"3933470b-5dfd-47c0-b54b-d272a086bf49";"0.00017";"Azure NetApp Files";"1 GB/Hour";"Premium Capacity";"";"EU North"
"fa620587-ded0-47bd-ba57-e8350bd5e6b9";"0.043851";"HDInsight";"1 Hour";"A1 v2";"Av2 Series";"EU West"
"d224da5a-65cc-494d-9d58-26061e3e917d";"0.50598";"Data Lake Analytics";"1 Hour";"100000 AU Overage Analytics Units";"";"EU West"
"c4e22b54-72f5-465d-842e-f3be8d04cf73";"0.00204";"Storage";"10K";"ZRS Read Operations";"Premium ADLS Gen2 Flat Namespace";"EU West"
"c099c6e7-53ca-4caa-8f65-66dc6ebd7da1";"0.131554";"Storage";"100";"Archive Iterative Write Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"57c3a287-170e-4509-85ed-b719fa417404";"1.619136";"Virtual Machines";"1 Hour";"D32 v3/D32s v3";"Dv3/DSv3 Series Windows";"EU West"
"281e28ee-4c36-4366-8d79-e8aaacb3432c";"1.808035";"Virtual Machines";"1 Hour";"G4/GS4 Low Priority";"G/GS Series Windows";"EU North"
"cf287676-717e-4e97-9606-300d57d0614e";"0.202392";"Virtual Machines";"1 Hour";"A3";"A Series";"EU West"
"b704e435-6af4-4a5d-9bc3-06e4b0554f02";"0.221787";"Cloud Services";"1 Hour";"D3 v2";"Dv2 Series";"EU North"
"530747ff-11a3-55fd-96da-39cf212682ba";"1.025452";"Virtual Machines";"1 Hour";"E16 v4";"Ev4 Series Windows";"EU West"
"7aa30823-3ebf-503c-bc5d-792f7e614fea";"0.495017";"Virtual Machines";"1 Hour";"NC4as T4 v3";"NCasv3 T4 Series Windows";"EU North"
"45db3e1e-bdc3-5b67-8e20-2f11ba22d092";"1.025452";"Virtual Machines";"1 Hour";"E16-8as_v4";"Eav4/Easv4 Series";"EU West"
"8566ca6e-e887-4d0d-bc61-15d7febd3edb";"0.014336";"Virtual Machines";"1 Hour";"A2 v2 Low Priority";"Av2 Series Windows";"EU North"
"c777cc95-4d7c-4f9e-ac03-1912cd6158fb";"4.471176";"Azure App Service";"1 Hour";"I14";"Isolated Plan - Linux";"EU North"
"76c31d32-aeab-4b65-a1a7-5df9109a1dfe";"1.636002";"Azure Spring Cloud";"1 Hour";"Standard vCPU and Memory Group Duration";"";"EU West"
"de4f2195-b292-4193-9950-f9c1009b792d";"4.068079";"HDInsight";"1 Hour";"F72s v2";"FSv2 Series";"EU North"
"f30106b6-38de-40ea-96a8-32f4fd9265c1";"1.700936";"Virtual Machines";"1 Hour";"H16r";"H Promo Series Windows";"EU North"
"dc6018da-b9d5-4e88-8394-5ab24c3ff8a1";"0.154323";"Virtual Machines";"1 Hour";"A4 v2";"Av2 Series";"EU North"
"8376d911-1e62-4896-a324-5290c8ce2f7c";"0.028672";"Azure Cosmos DB";"1 Hour";"S1";"";"EU North"
"b37898bb-af42-43c1-9145-c3db1999309a";"2.887459";"Cloud Services";"1 Hour";"D64 v3";"Dv3 Series";"EU North"
"fb20b8f9-c546-4aeb-a9ff-644739f38c8c";"23.212675";"Virtual Machines";"1 Hour";"ND40rs v2";"NDrSv2 Series";"EU West"
"c4568f25-3745-4076-84a2-c9b3e939a545";"138.166272";"Storage";"1/Month";"S50 Disks";"Standard HDD Managed Disks";"EU North"
"2fe1fc95-6d0f-48ae-b16a-9af5f9712dd4";"4.079885";"Virtual Machines";"1 Hour";"NV48s v3";"NVSv3 Series Windows";"EU North"
"1380d269-1b42-4c6a-9589-d590336fcd52";"0.766559";"Virtual Machines";"1 Hour";"B20ms";"BS Series Windows";"EU North"
"b72a1e0e-d9fb-487d-beeb-eb5e9def369d";"0.809568";"Cloud Services";"1 Hour";"D16 v3";"Dv3 Series";"EU West"
"8657a5c7-45cd-4618-81cb-8151f1fdff1e";"0.109629";"Storage";"10K";"Cool ZRS Write Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"695938a9-687a-42db-a7c2-d433e059ec06";"0.124808";"Virtual Machines";"1 Hour";"D13 v2/DS13 v2 Low Priority";"Dv2/DSv2 Series";"EU North"
"a0d11c5b-2da8-5085-a25b-00eadab0eb14";"4.059646";"Redis Cache";"1 Hour";"F700 Cache";"Enterprise Flash";"EU North"
"e432ebc4-2d16-446f-bccf-eac7a99448bc";"0.010962";"Storage";"10K";"Cool ZRS Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"c5c53ce3-01d3-456b-bb12-f73b9ad3cec6";"0.020239";"Virtual Machines";"1 Hour";"A2 Low Priority";"A Series Windows";"EU West"
"4c53ff6b-d7f9-4978-b184-61eac25c31aa";"1.18062";"Cloud Services";"1 Hour";"G2";"G Series";"EU West"
"3183cd9a-8b68-4c60-8d57-5d9ce97243f0";"0.588623";"Virtual Machines";"1 Hour";"F72s v2 Low Priority";"FSv2 Series";"EU West"
"993aac4c-edac-5196-adbd-cff9500dda03";"0.0";"Container Registry";"1/Day";"Standard Registry Unit - Free";"";"EU West"
"6e1b25a9-0326-4c8a-8933-948cb27dae00";"1.205919";"Storage";"10K";"Archive Read Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"e1b6dd82-3c93-43fb-b0fd-a871c2da9897";"0.002529";"Storage";"10K";"GZRS Protocol Operations";"Files v2";"EU West"
"af67cfcb-0edb-417d-81e3-d442027ec2fc";"2.165594";"Virtual Machines";"1 Hour";"D48a v4/D48as v4";"Dav4/Dasv4 Series";"EU North"
"3f98eccc-e8bf-58b6-80f2-e0ccc1c09f95";"0.82053";"Virtual Machines";"1 Hour";"E64-32as_v4 Low Priority";"Eav4/Easv4 Series Windows";"EU West"
"d601dadb-251f-400c-ba50-6ffcdb040cce";"0.048911";"Virtual Machines";"1 Hour";"D3/DS3 Low Priority";"D/DS Series Windows";"EU North"
"0f397937-9bee-481c-bbd6-c4c8cb05d4fd";"0.025214";"Storage";"10K";"Archive GRS Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"802f4bb2-b906-48ef-93ba-fd5fca806ec1";"1.025452";"Virtual Machines";"1 Hour";"E16a v4/E16as v4";"Eav4/Easv4 Series";"EU West"
"55d85cb6-1a05-5f30-ae35-143098b851a8";"0.111315";"Azure NetApp Files";"1 GiB/Hour";"Cross Region Replication Days";"";"EU North"
"1863b572-094f-4671-ac8a-9be79f62a463";"14.185149";"Virtual Machines";"1 Hour";"NC24rs v3";"NCSv3 Series Windows";"EU West"
"e61981a9-e214-4961-b468-16476e13b307";"0.000056";"Azure NetApp Files";"1 GB/Hour";"Basic Snapshots";"";"EU North"
"b888f9f0-2612-5c70-bd99-78df5a607783";"0.615609";"Virtual Machines";"1 Hour";"E48 v4 Low Priority";"Ev4 Series";"EU West"
"ddaf6f9b-1d4c-4836-8eff-812d81277522";"0.094449";"Storage";"10K";"ZRS List and Create Container Operations";"General Block Blob v2 Hierarchical Namespace";"EU West"
"d686381b-eb68-5927-aaf2-e05788acd218";"9.365622";"Virtual Machines";"1 Hour";"M416is v2 Low Priority";"MSv2 Series";"EU North"
"3c28dbf5-3da0-44ac-be47-8c75dbc14e2e";"0.002352";"Storage";"1 GB/Month";"Archive GRS Data Stored";"Tiered Block Blob";"EU North"
"0b9e0b74-3dd4-5070-9fe3-2a378c9b8d83";"0.0";"Storage";"1M";"Cool GRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"EU North"
"08a3446d-0278-4cfd-9054-527745ae84ed";"0.003626";"Storage";"10K";"Cool Other Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU West"
"780660fe-c16d-4215-aceb-64c5e06c82a7";"0.161913";"Virtual Machines";"1 Hour";"F4s v2";"FSv2 Series Windows";"EU North"
"db6cbd91-280c-58bc-87ef-01722bd41e0e";"0.002023";"Azure Blockchain";"10K";"Orderer Storage Disk Operations";"Hyperledger Fabric";"EU North"
"7d373abf-9376-4e1d-a033-10f2a3e2f04d";"0.809568";"Virtual Machines";"1 Hour";"D16 v3/D16s v3";"Dv3/DSv3 Series Windows";"EU West"
"d5903501-71a4-5b35-a631-99f9a1ce7eda";"1.50529";"Media Services";"1 Hour";"Standby Standard Live Encoder Channel";"Live Channels";"EU West"
"73f1224b-034c-4727-a306-798add17d9de";"0.010962";"Storage";"10K";"Cool Write Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"885aba3e-9512-58ab-b4ae-4f45247e3fa8";"11.147582";"Virtual Machines";"1 Hour";"NC24s v3";"NCSv3 Series";"EU North"
"b9ed535b-20c8-4898-b2f9-04e03f32aaf2";"0.031961";"Virtual Machines";"1 Hour";"D11 v2/DS11 v2 Low Priority";"Dv2/DSv2 Series";"EU West"
"15920579-41a9-5485-88c0-ccacaf50b30c";"1.379638";"Azure App Service";"1 Hour";"I3 v2";"Isolated Plan - Linux";"EU West"
"f11093df-aef0-4557-bf5a-1cb829fe2ea6";"0.23022";"Virtual Machines";"1 Hour";"NV6 Low Priority";"NV Series";"EU West"
"19a08f62-84e7-4fbf-9067-9f8155db55b4";"0.210825";"Azure API for FHIR";"1 GB/Month";"Structured Storage";"";"EU West"
"b28335de-507f-44ad-b2e3-4d109e7211b6";"0.095292";"Cloud Services";"1 Hour";"E8 v3 Low Priority";"Ev3 Series";"EU North"
"4de4ab44-1e88-480c-b560-f091f5e54f5a";"1.280129";"Virtual Machines";"1 Hour";"D14 v2/DS14 v2";"Dv2/DSv2 Series";"EU West"
"fc0a1088-e8a5-5a94-b1e8-4ceb2ea8030e";"0.539712";"Virtual Machines";"1 Hour";"E8ds v4";"Edsv4 Series Windows";"EU North"
"eeda7d21-0b65-46b3-aaa7-0b86bb103b19";"3.472709";"Virtual Machines";"1 Hour";"HC44rs";"HCS Series";"EU West"
"4ea5c582-30f1-5abd-be89-d8c4db09336d";"0.190585";"Virtual Machines";"1 Hour";"E16-8s v4 Low Priority";"Esv4 Series";"EU North"
"87d92970-a355-4044-a1d4-922f0e881514";"0.204078";"Virtual Machines";"1 Hour";"NV6 Low Priority";"NV Series Windows";"EU North"
"4452bbd5-8965-48ec-abd7-a4ae27d4a97c";"0.067126";"Azure Database for MariaDB";"1 Hour";"2 vCore";"Basic - Compute Gen5";"EU West"
"93b98f21-3e74-57ec-8db0-f476e6cd4533";"0.0";"Storage";"1M";"Hot RA-GZRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"EU West"
"bfc73387-d855-59d8-a3c3-793ed0ae7f1e";"0.269856";"Virtual Machines";"1 Hour";"E4-2ds v4";"Edsv4 Series Windows";"EU North"
"9a1044a1-b075-4d11-b787-9c2c4304ec73";"0.468031";"Redis Cache";"1 Hour";"P2 Cache Instance";"Premium";"EU West"
"54972f1f-6549-4084-9290-9728232f8388";"4.450094";"HDInsight";"1 Hour";"E64i v3/E64is v3";"Ev3/ESv3 Series";"EU North"
"bc8c1fc1-150e-4c3e-bcd9-40fa269303b2";"0.021082";"Storage";"1 GB/Month";"Cool RA-GRS Data Stored";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"3e4f4c00-797e-52bc-aab8-2af78486e5f4";"0.062825";"Azure Spring Cloud";"1 Hour";"Basic Overage vCPU Duration";"";"EU North"
"a970d176-6044-4d9a-b478-33a809b45444";"0.000843";"Storage";"1 GB";"Hot Data Scanned for Query Acceleration";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"171e55bc-69b4-4321-9bc4-badf6be18d12";"0.2454";"Virtual Machines";"1 Hour";"A4m v2";"Av2 Series Windows";"EU North"
"f339de88-0f70-4487-bddc-7b05305922f6";"0.041321";"Storage";"1 GB/Month";"Hot RA-GRS Data Stored";"General Block Blob v2 Hierarchical Namespace";"EU West"
"63107bba-aa9f-4419-98b9-a5ea2931b007";"2.887459";"Virtual Machines";"1 Hour";"D64a v4/D64as v4";"Dav4/Dasv4 Series";"EU North"
"cfd5e14f-6efd-5839-aac9-a94673bfdb8c";"0.554891";"Virtual Machines";"1 Hour";"NC4as T4 v3";"NCasv3 T4 Series";"EU West"
"23d98900-a6c0-4869-b968-060047d6616b";"0.177936";"Virtual Machines";"1 Hour";"D5 v2/DS5 v2 Low Priority";"Dv2/DSv2 Series Windows";"EU North"
"291d2182-382b-50c9-b42c-f15565d0d42b";"0.190585";"Virtual Machines";"1 Hour";"E16-4s v4 Low Priority";"Esv4 Series";"EU North"
"4d0f137c-dcfa-4ba2-8461-26e1693f1576";"0.057766";"Azure Database for PostgreSQL";"1 GB/Month";"Data Stored";"General Purpose - Large-Scale Storage";"EU West"
"3125abed-5055-42e1-ba2a-e9ce1df4b7f4";"0.092763";"Azure Database for PostgreSQL";"1 GB/Month";"Data Stored";"Basic - Storage";"EU North"
"7933869c-2614-49c7-a538-0914adf47c35";"0.001964";"Storage";"10K";"LRS Write Additional IO";"Standard Page Blob v2";"EU North"
"78ad10c8-baf6-5fe7-bbfa-464ad1b9b28e";"0.058356";"Virtual Machines";"1 Hour";"E4ds v4 Low Priority";"Edsv4 Series";"EU West"
"dbdfca68-86a9-4062-83f9-eb9e8fffede1";"0.298528";"Virtual Machines";"1 Hour";"D14/DS14 Low Priority";"D/DS Series Windows";"EU West"
"6d6bea5e-cab8-413b-b113-c3be90e30138";"2.040786";"Virtual Machines";"1 Hour";"NV24s v3";"NVSv3 Series Windows";"EU North"
"ecba44dd-754f-42b8-b500-c568d53ee249";"0.483126";"Virtual Machines";"1 Hour";"M16s Low Priority";"MS Series";"EU North"
"cc8458b1-5a90-5623-9323-c1ee945df8c3";"0.051272";"Virtual Machines";"1 Hour";"E4s v4 Low Priority";"Esv4 Series Windows";"EU West"
"b509c2c8-c793-51a0-9513-35e426df3be4";"0.647654";"Virtual Machines";"1 Hour";"E48ds v4 Low Priority";"Edsv4 Series Windows";"EU North"
"27cda426-8468-4735-a110-a22788ae99a5";"1.349954";"Cloud Services";"1 Hour";"M32s Low Priority";"MS Series";"EU North"
"7d74eb97-78a9-4fef-ba11-d722b260a119";"9.365622";"Virtual Machines";"1 Hour";"M416s v2 Low Priority";"MSv2 Series";"EU North"
"5884da61-d1d1-4ae7-8114-f1f86da79259";"113.988861";"Storage";"1/Month";"P30 Disks";"Premium Page Blob";"EU North"
"bedd74eb-8ce0-55eb-9a70-0c94fdf64003";"12.262425";"Virtual Machines";"1 Hour";"NC24rs v3";"NCSv3 Series Windows";"EU North"
"f9968b49-5ad8-485f-bc34-9ffa99f14cd7";"0.004714";"Storage";"10K";"Hot Other Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"01711581-e0a6-47df-a250-ef4391597306";"3.075515";"Virtual Machines";"1 Hour";"E48 v3/E48s v3";"Ev3/ESv3 Series Windows";"EU West"
"86563e2c-da39-440f-8e8c-a1c94711b118";"0.3272";"Virtual Machines";"1 Hour";"F8s v2";"FSv2 Series";"EU West"
"b72b616f-787f-4549-bc18-c20670031be5";"0.000226";"Azure NetApp Files";"1 GB/Hour";"Ultra Snapshots";"";"EU West"
"95c86925-7d86-41a5-bed4-ad8ecac27182";"0.452008";"HDInsight";"1 Hour";"F8s v2";"FSv2 Series";"EU North"
"41f4577a-b563-4da9-91a9-ae7521883c0a";"0.064765";"Virtual Machines";"1 Hour";"F8s v2 Low Priority";"FSv2 Series Windows";"EU North"
"6bf604a5-353c-441b-bee2-334e85f55aaa";"0.016866";"Virtual Machines";"1 Hour";"A0";"A Series";"EU West"
"e07bc944-9c83-4ef2-ac5a-14d01d9a1d92";"0.323827";"Virtual Machines";"1 Hour";"F8s v2";"FSv2 Series Windows";"EU North"
"bb97e608-b751-5bd7-b337-4d1be33586ac";"0.23781";"Virtual Machines";"1 Hour";"E20s v4 Low Priority";"Esv4 Series";"EU North"
"3269d7d9-a5c5-511b-8cf5-97a1f6833b02";"0.019395";"Virtual Machines";"1 Hour";"D2s v4 Low Priority";"Dsv4 Series Windows";"EU West"
"70d9757c-b9ea-50f9-b46f-f9c9cd392d10";"6.740496";"Virtual Machines";"1 Hour";"Easv4 Type1";"Easv4 Series Dedicated Host";"EU West"
"3b2c8cff-d5bf-456c-8152-e4639babeda9";"0.624885";"Virtual Machines";"1 Hour";"D13 v2/DS13 v2 - Expired";"Dv2/DSv2 Promo Series";"EU North"
"350018fd-9ee0-4ce9-b931-c129d6a7bca3";"0.657774";"Virtual Machines";"1 Hour";"H8m";"H Promo Series";"EU North"
"af56a559-b2bf-5b99-bd8a-00fc97ced800";"0.090233";"Virtual Machines";"1 Hour";"D2s v4";"Dsv4 Series Windows";"EU North"
"cb5d7d3b-9851-4f4d-936f-99c410e2e7f5";"0.020239";"Virtual Machines";"1 Hour";"D2 v3/D2s v3 Low Priority";"Dv3/DSv3 Series Windows";"EU West"
"894d8515-b8dd-4806-9bd5-072114782691";"0.016191";"Cloud Services";"1 Hour";"F2s v2 Low Priority";"FSv2 Series";"EU North"
"32a5d709-90b2-4f7d-bd8e-81e6041f0434";"1.801288";"Cloud Services";"1 Hour";"H16r";"H Series";"EU North"
"6840823c-ff21-5b06-9e39-d215d2c2bc5a";"0.760656";"Virtual Machines";"1 Hour";"E64 v4 Low Priority";"Ev4 Series Windows";"EU North"
"629cdb60-33a8-40ce-b13d-8a7ed167a86b";"0.022769";"Virtual Machines";"1 Hour";"D2 v2/DS2 v2 Low Priority";"Dv2/DSv2 Series";"EU West"
"e51c3343-77ac-5dd0-9974-95f7b674fefd";"0.760656";"Virtual Machines";"1 Hour";"E64-32s v4 Low Priority";"Esv4 Series Windows";"EU North"
"e3fc3762-a60a-4101-b8e9-8246820615c1";"0.001264";"Storage";"10K";"ZRS Read Operations";"Files v2";"EU North"
"77ca13f5-cd9a-4ddb-848d-df7e3f41c148";"0.131554";"Storage";"10K";"Archive Write Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"757e9982-59dd-4d53-b601-4cf688f0e122";"0.08433";"Storage";"10K";"GRS List and Create Container Operations";"Tiered Block Blob";"EU North"
"c1ad83d5-00df-440e-8874-cc22bc84b3c2";"0.003373";"Storage";"10K";"Hot Read Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"787a3dff-ac97-4b19-95d8-3e3598368d61";"0.312864";"Cloud Services";"1 Hour";"D12 v2";"Dv2 Series";"EU North"
"18f72804-4ec1-45ee-9e1d-767d9f40f29c";"0.100352";"Azure Database for MariaDB";"1 GB/Month";"LRS Data Stored";"Backup Storage";"EU West"
"4d6302b1-a3cd-49c7-96bb-09bc268b59ee";"0.640064";"Virtual Machines";"1 Hour";"D13 v2/DS13 v2";"Dv2/DSv2 Series";"EU West"
"8043b8fe-4d74-4166-b18c-2490817b35b9";"0.000843";"Storage";"1 GB";"Cool Data Scanned for Query Acceleration";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"bdf7e4a3-a8c2-53f8-b855-ffdf1a7a4a83";"0.114688";"Virtual Machines";"1 Hour";"D2d v4";"Ddv4 Series";"EU West"
"502234a9-49f2-5a33-b19d-8af1f647eb43";"0.085173";"Virtual Machines";"1 Hour";"D8d v4 Low Priority";"Ddv4 Series";"EU North"
"5c2ea921-3e61-4733-9c21-c9cc2dbcaaf8";"0.15601";"Virtual Machines";"1 Hour";"D11 v2/DS11 v2 - Expired";"Dv2/DSv2 Promo Series";"EU North"
"141c0a06-a3f4-4c94-b114-c1de4636905f";"0.109629";"Storage";"10K";"Cool GRS Iterative Read Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"963e05c1-5306-4a43-9b74-a0984e194d07";"0.816314";"Virtual Machines";"1 Hour";"NV24 Low Priority";"NV Series Windows";"EU North"
"ed78e899-289e-42a3-afbb-eb7efce09844";"0.08433";"Storage";"10K";"Cool ZRS Write Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"dc3539b6-5db9-4084-a807-74de972c0c4a";"0.090233";"Virtual Machines";"1 Hour";"D2a v4/D2as v4";"Dav4/Dasv4 Series Windows";"EU North"
"910d9b37-e189-48ef-a449-f5b904ea6e7c";"3.040939";"Virtual Machines";"1 Hour";"NDmr40s v2 Low Priority";"NDSv2 Series";"EU West"
"3900f89a-8667-4a76-8984-504d4bf0ddf9";"125.381844";"HDInsight";"1/Month";"P30 Disk";"Storage";"EU West"
"1067457e-98b9-4514-97b6-45dd449a26df";"0.035924";"Storage";"1 GB/Month";"Hot GZRS Data Stored";"Azure Data Lake Storage Gen2 Flat Namespace";"EU North"
"66fe0696-5f64-49f1-8bc1-92e45e46c7a2";"0.000927";"Storage";"10K";"Hot Read Additional IO";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU West"
"22cd8e2c-1d70-58a6-8174-3c6261e56bf4";"3.076358";"Virtual Machines";"1 Hour";"E48 v4";"Ev4 Series Windows";"EU West"
"a493b943-2dfd-56c1-ae2d-efd3bde4b4cc";"3.670041";"Virtual Machines";"1 Hour";"D64ds v4";"Ddsv4 Series Windows";"EU West"
"3a108080-8236-44a7-9cea-3d65c64127d4";"0.118062";"Storage";"10K";"Hot GRS List Operations";"Files v2";"EU West"
"240ad231-0777-4d68-99f4-eca69cd97d5d";"0.06856";"Storage";"10K";"Hot GZRS Iterative Read Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"e587203b-6939-46cb-b17b-1702620a4ef2";"0.016191";"Virtual Machines";"1 Hour";"F2s v2 Low Priority";"FSv2 Series";"EU North"
"b43e5d21-3ed3-4dca-bb4e-fa7dc7beb723";"0.120591";"Storage";"10K";"Archive Write Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"EU North"
"b7af1c48-7f56-5521-aa5c-962d366d8e9d";"4.101811";"Virtual Machines";"1 Hour";"E64s v4";"Esv4 Series";"EU West"
"bab62574-1e13-4947-bed6-ccc3dfe93ea5";"0.086859";"Virtual Machines";"1 Hour";"DC4s Low Priority";"DCS Series";"EU West"
"aa9b8290-2aa2-41bb-9879-6f53ca9f15b1";"0.164443";"Storage";"1 GB/Month";"LRS Data Stored";"Premium Block Blob";"EU West"
"365830b8-cc21-5feb-8e94-56e88b4534b7";"0.120591";"Azure NetApp Files";"1 GiB/Hour";"Cross Region Replication Days";"";"EU West"
"b9d5bd75-bbbb-44a8-bb5f-27253a42c04b";"0.75644";"Virtual Machines";"1 Hour";"A10";"A Series Windows";"EU West"
"b0ba6add-3b75-498e-81b5-0dfd39dbdb9d";"4.715733";"HDInsight";"1 Hour";"E64i v3/E64is v3";"Ev3/ESv3 Series";"EU West"
"9d05517c-a6b2-493f-8492-1dd54b8c4d76";"0.006746";"Virtual Machines";"1 Hour";"A1 v2 Low Priority";"Av2 Series";"EU West"
"0d08659f-e872-56da-9f6e-24191e0e948a";"4.096751";"Virtual Machines";"1 Hour";"Fsv2 Type3";"FSv2 Series Dedicated Host";"EU North"
"2d798e56-f299-4596-b06b-7b68946dcd83";"1.09629";"Storage";"1M";"Blob Changes";"Change Feed";"EU West"
"195f1bc5-bae9-4aa6-b9a8-52ed66927bff";"0.905029";"Virtual Machines";"1 Hour";"NC12s v2 Low Priority";"NCSv2 Series Windows";"EU West"
"814a4328-d48f-4a94-a3ef-cf9fb9955dd1";"0.246243";"Virtual Machines";"1 Hour";"D3/DS3";"D/DS Series Windows";"EU North"
"b553abf1-9582-4795-a786-feeabed98f46";"0.111315";"Virtual Machines";"1 Hour";"D2 v2/DS2 v2";"Dv2/DSv2 Series";"EU North"
"6816ceea-ced3-45ca-8784-f5dd0a20e44d";"0.150107";"Cloud Services";"1 Hour";"D16 v3 Low Priority";"Dv3 Series";"EU North"
"d0ea840c-494b-4cdb-ad23-27b85cc02baf";"0.07421";"Storage";"10K";"Cool ZRS Iterative Read Operations";"General Block Blob v2 Hierarchical Namespace";"EU West"
"0c946b17-5a21-588c-881b-941b0086d791";"0.591996";"Azure Spring Cloud";"1 Hour";"Basic vCPU and Memory Group Duration";"";"EU North"
"ea70f1c8-737e-43f6-bbaa-ffb1dbee6881";"6.748929";"Virtual Machines";"1 Hour";"M64s";"MS Series Windows";"EU North"
"2515fe7b-f8a0-4fea-a714-0615874cef92";"0.107942";"Cloud Services";"1 Hour";"E8 v3 Low Priority";"Ev3 Series";"EU West"
"4607ce00-3e8f-4eb0-ba17-a8410efcbd00";"0.000002";"Container Instances";"1 GB Second";"Memory Duration (Long running)";"";"EU North"
"436e4fae-bf10-49eb-80f9-552bd36b9304";"1.808035";"HDInsight";"1 Hour";"F32s v2";"FSv2 Series";"EU North"
